datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,location
2012-04-26 14:00:00,2,0,0,1,16.33,19.0,7.6667,6.0,116,18,134,incheon
2011-04-04 01:00:00,4,0,1,3,13.33,14.67,5.3333,10.0,66,14,80,incheon
2011-02-27 00:00:00,1,0,0,3,11.0,7.0,10.0,7.6667,23,4,27,incheon
2011-01-16 17:00:00,1,1,0,1,5.33,7.67,5.6667,4.6667,136,14,150,seoul
2012-06-26 06:00:00,1,0,0,1,15.0,8.67,4.6667,8.0,124,16,140,busan
2012-09-16 06:00:00,3,1,1,1,9.0,17.0,3.6667,5.3333,34,17,51,busan
2011-11-24 16:00:00,3,0,0,1,16.67,17.67,4.3333,10.0,76,15,91,incheon
2011-04-30 03:00:00,3,0,0,1,16.67,16.0,6.6667,5.3333,60,5,65,incheon
2011-05-08 00:00:00,2,1,1,3,3.33,11.67,3.3333,3.3333,67,18,85,busan
2012-08-20 10:00:00,3,1,1,2,15.0,9.67,9.0,6.0,134,5,139,busan
2012-07-29 23:00:00,3,1,1,1,8.33,13.0,3.3333,9.3333,54,6,60,busan
2011-11-26 12:00:00,3,0,0,3,4.33,17.67,4.0,8.3333,35,8,43,incheon
2012-06-10 13:00:00,2,0,0,3,8.0,12.0,6.3333,6.3333,45,13,58,busan
2012-05-06 03:00:00,4,0,1,2,13.0,8.0,7.6667,4.3333,119,11,130,busan
2012-02-03 13:00:00,3,0,1,3,11.67,13.0,9.6667,6.6667,103,8,111,busan
2012-09-12 07:00:00,4,0,0,3,15.0,7.0,9.6667,5.3333,130,18,148,incheon
2011-11-21 19:00:00,3,1,0,3,4.33,14.33,5.0,8.0,34,7,41,seoul
2011-04-24 21:00:00,3,1,1,2,4.67,16.67,8.6667,9.0,85,17,102,seoul
2011-01-30 06:00:00,3,1,0,3,16.67,14.0,5.6667,5.0,132,15,147,busan
2012-07-19 16:00:00,2,0,0,3,4.67,11.67,8.6667,7.6667,123,5,128,busan
2011-02-05 04:00:00,2,0,1,2,4.0,18.67,8.6667,9.6667,148,3,151,incheon
2012-07-11 12:00:00,1,0,0,3,14.33,9.67,5.3333,4.3333,97,19,116,incheon
2012-05-14 11:00:00,4,0,1,1,10.67,20.0,4.6667,3.3333,43,8,51,seoul
2011-10-01 14:00:00,4,0,0,2,17.22,21.21,71,23.9994,33,147,180,seoul
2012-03-30 23:00:00,3,1,1,3,12.67,7.67,4.6667,7.6667,126,11,137,seoul
2011-05-12 03:00:00,4,0,0,2,15.33,18.67,7.0,5.0,116,4,120,busan
2011-02-10 23:00:00,1,0,0,3,14.0,13.0,7.6667,5.6667,101,11,112,incheon
2011-11-13 11:00:00,3,1,0,3,5.33,13.67,4.6667,4.3333,33,10,43,seoul
2012-09-23 19:00:00,1,1,1,3,10.67,9.67,6.6667,5.6667,43,19,62,busan
2012-12-10 14:00:00,4,0,0,2,7.67,7.33,4.3333,9.0,14,4,18,incheon
2012-06-20 07:00:00,4,1,1,2,9.33,7.33,8.0,7.0,123,13,136,incheon
2011-05-12 11:00:00,1,0,1,3,7.33,12.33,6.0,9.3333,66,16,82,busan
2011-03-28 14:00:00,4,0,1,3,13.33,11.67,9.3333,3.6667,38,18,56,incheon
2011-10-19 19:00:00,2,0,0,3,11.0,9.67,6.3333,8.6667,57,2,59,seoul
2012-04-11 19:00:00,1,0,1,1,4.67,7.0,3.3333,8.6667,69,12,81,busan
2011-03-05 04:00:00,3,1,1,1,4.67,20.0,5.0,3.3333,108,12,120,seoul
2011-12-12 03:00:00,4,0,0,2,8.0,10.33,9.6667,3.3333,70,8,78,seoul
2011-10-11 12:00:00,4,0,1,2,24.6,29.545,73,11.0014,51,130,181,seoul
2012-11-03 05:00:00,3,1,1,3,11.0,13.33,5.0,4.3333,10,12,22,incheon
2012-10-13 08:00:00,4,0,0,1,13.94,17.425,53,7.0015,23,151,174,seoul
2012-09-09 12:00:00,2,0,1,3,8.33,7.33,5.3333,3.6667,93,3,96,seoul
2011-01-20 05:00:00,2,1,0,3,16.33,20.0,4.0,8.3333,126,20,146,incheon
2012-03-01 22:00:00,1,0,1,1,15.58,19.695,50,16.9979,3,123,126,seoul
2012-09-01 11:00:00,3,0,0,2,32.8,37.88,55,15.0013,219,273,492,seoul
2012-08-12 16:00:00,2,1,1,1,3.33,16.0,8.6667,4.0,112,8,120,incheon
2011-10-12 07:00:00,2,0,0,1,7.67,16.0,5.3333,10.0,76,15,91,seoul
2012-07-10 16:00:00,1,1,0,2,15.33,11.0,7.6667,9.3333,39,18,57,busan
2012-12-13 11:00:00,2,1,0,1,15.67,11.33,4.6667,8.0,128,14,142,incheon
2011-08-03 09:00:00,2,1,1,1,9.33,13.67,4.0,10.0,139,16,155,incheon
2012-10-12 20:00:00,2,1,0,1,14.33,10.0,5.6667,7.3333,58,13,71,incheon
2012-01-02 18:00:00,2,0,1,2,10.33,8.67,9.3333,3.6667,106,3,109,incheon
2011-05-05 14:00:00,2,1,1,1,10.33,10.33,5.6667,9.3333,43,4,47,busan
2011-10-01 16:00:00,4,0,0,2,16.4,20.455,76,19.9995,58,165,223,seoul
2011-09-30 02:00:00,2,1,0,2,5.67,11.67,9.3333,4.6667,42,19,61,busan
2011-09-18 09:00:00,3,0,0,1,19.68,23.485,67,16.9979,46,94,140,seoul
2012-12-12 04:00:00,2,0,1,1,11.33,11.67,5.6667,8.0,115,10,125,busan
2011-11-16 10:00:00,2,0,0,1,5.33,11.0,10.0,9.0,142,14,156,incheon
2012-10-02 15:00:00,2,0,0,1,16.33,8.67,8.6667,4.0,16,7,23,seoul
2011-03-13 21:00:00,4,0,0,1,6.33,7.67,3.6667,6.0,97,4,101,incheon
2012-08-27 08:00:00,2,0,0,2,10.0,17.33,7.6667,8.3333,6,6,12,seoul
2012-01-13 04:00:00,1,0,1,3,13.12,14.395,70,32.9975,1,2,3,seoul
2012-03-07 02:00:00,3,0,1,3,14.0,7.33,4.0,4.3333,60,20,80,busan
2011-03-11 16:00:00,2,0,0,1,11.67,8.67,6.3333,6.3333,142,10,152,incheon
2011-03-02 16:00:00,1,1,1,2,8.67,15.33,5.3333,5.3333,47,2,49,busan
2012-12-19 00:00:00,1,0,1,2,11.67,13.0,6.6667,6.0,70,17,87,busan
2012-06-09 14:00:00,2,1,0,1,11.67,10.33,3.3333,9.0,41,2,43,incheon
2012-08-06 10:00:00,2,1,1,3,8.0,15.67,8.6667,4.0,59,3,62,incheon
2011-06-15 18:00:00,3,1,1,3,3.33,17.0,10.0,4.3333,145,12,157,seoul
2011-01-12 02:00:00,3,0,0,1,16.67,19.67,7.0,7.6667,37,17,54,incheon
2012-12-06 09:00:00,4,0,1,1,9.84,11.365,48,12.998,19,257,276,seoul
2011-03-15 05:00:00,4,0,0,1,9.0,12.33,9.6667,6.0,75,4,79,incheon
2011-11-28 04:00:00,2,1,0,2,6.33,9.0,7.3333,8.6667,66,19,85,busan
2012-05-23 09:00:00,1,1,0,1,8.33,9.33,5.0,7.6667,103,7,110,busan
2011-01-24 23:00:00,2,0,1,3,4.33,6.67,4.6667,4.6667,120,7,127,incheon
2011-12-21 05:00:00,4,0,1,3,13.33,10.67,6.0,7.3333,141,20,161,incheon
2011-01-02 23:00:00,3,0,0,2,11.67,12.67,4.6667,6.3333,101,1,102,incheon
2011-11-14 19:00:00,2,0,0,3,11.0,19.0,7.3333,6.6667,132,18,150,seoul
2012-04-22 19:00:00,2,1,1,1,4.67,6.67,8.3333,9.3333,123,8,131,incheon
2011-10-30 19:00:00,4,0,0,2,6.0,12.33,7.0,9.6667,1,11,12,busan
2011-03-05 20:00:00,1,0,0,2,18.04,21.97,77,22.0028,12,58,70,seoul
2012-03-28 02:00:00,2,1,0,3,3.33,14.67,10.0,8.0,66,4,70,incheon
2012-04-05 11:00:00,4,1,1,2,10.33,13.33,9.3333,9.3333,108,14,122,incheon
2012-07-18 14:00:00,3,0,1,1,38.54,43.94,38,22.0028,54,116,170,seoul
2011-05-12 17:00:00,1,1,1,3,12.33,13.0,5.6667,9.6667,101,12,113,seoul
2011-04-02 12:00:00,1,1,1,1,4.67,10.33,8.0,8.0,17,7,24,seoul
2012-11-19 13:00:00,1,0,0,3,15.0,14.33,4.3333,6.0,30,9,39,busan
2012-07-16 13:00:00,3,1,1,3,9.33,20.0,4.0,4.0,14,19,33,incheon
2011-06-13 17:00:00,3,1,1,2,13.67,12.67,8.3333,5.3333,82,20,102,busan
2011-05-16 20:00:00,3,0,1,1,4.33,17.67,6.3333,6.0,116,2,118,busan
2012-12-30 15:00:00,4,0,1,3,14.0,19.33,6.0,9.0,80,18,98,busan
2012-12-19 02:00:00,3,0,1,1,15.33,7.0,9.0,5.0,28,15,43,busan
2011-03-27 00:00:00,1,0,1,1,13.67,10.67,4.0,9.3333,21,19,40,busan
2011-12-25 08:00:00,3,1,0,2,10.0,7.67,6.3333,5.6667,29,12,41,busan
2012-04-11 12:00:00,1,0,0,3,15.0,9.0,7.0,9.0,82,4,86,busan
2011-04-19 20:00:00,1,1,0,2,5.33,18.67,3.6667,7.0,127,7,134,incheon
2012-11-17 05:00:00,4,0,0,1,9.84,12.12,70,11.0014,1,10,11,seoul
2012-08-06 18:00:00,4,1,1,3,14.67,15.67,4.3333,7.0,51,2,53,incheon
2011-07-15 01:00:00,3,0,1,1,25.42,29.545,73,12.998,7,13,20,seoul
2012-07-17 16:00:00,1,0,0,2,4.0,15.0,4.6667,6.0,144,7,151,busan
2012-10-23 07:00:00,3,1,0,2,12.67,17.0,8.6667,9.6667,125,5,130,incheon
2012-05-23 20:00:00,1,1,1,2,5.67,8.67,5.3333,5.3333,86,12,98,incheon
2012-08-03 21:00:00,2,1,0,2,8.67,19.33,9.0,4.0,93,14,107,busan
2011-03-02 01:00:00,1,1,1,2,12.67,19.67,4.0,8.3333,84,19,103,incheon
2012-09-09 16:00:00,3,0,0,1,27.88,31.82,36,19.0012,228,473,701,seoul
2012-07-01 08:00:00,3,0,0,1,31.98,37.12,62,7.0015,36,106,142,seoul
2011-11-05 15:00:00,1,1,1,3,8.33,15.0,4.6667,7.6667,71,17,88,seoul
2012-03-14 17:00:00,1,1,1,3,15.67,19.0,10.0,8.3333,123,13,136,busan
2011-08-08 01:00:00,4,1,0,2,9.67,18.33,6.3333,8.3333,78,6,84,incheon
2012-01-17 21:00:00,2,0,0,1,12.33,10.33,4.6667,9.3333,93,5,98,busan
2011-07-03 10:00:00,3,0,1,3,7.33,14.67,7.3333,7.3333,8,14,22,busan
2012-10-04 20:00:00,4,0,1,1,26.24,30.305,65,7.0015,50,391,441,seoul
2011-10-13 19:00:00,4,0,1,2,25.42,28.79,83,11.0014,18,187,205,seoul
2012-07-21 13:00:00,3,1,0,2,5.0,7.33,5.0,7.3333,34,1,35,busan
2011-11-29 18:00:00,3,0,1,2,11.0,11.67,8.6667,8.6667,84,5,89,incheon
2011-06-17 04:00:00,3,0,1,1,11.33,13.33,7.6667,5.6667,144,10,154,busan
2011-06-30 08:00:00,2,1,1,2,12.33,8.0,4.3333,9.6667,88,4,92,busan
2012-04-14 11:00:00,2,1,0,2,14.0,20.0,4.0,10.0,9,17,26,incheon
2011-02-13 09:00:00,2,1,1,1,10.33,16.33,8.3333,10.0,66,17,83,seoul
2012-05-23 06:00:00,1,1,1,1,12.33,6.67,3.6667,8.6667,127,6,133,incheon
2012-12-23 13:00:00,3,0,0,1,8.0,7.67,9.0,9.3333,42,16,58,busan
2012-06-07 04:00:00,2,0,1,1,18.86,22.725,88,7.0015,0,6,6,seoul
2011-07-15 18:00:00,3,0,1,1,29.52,32.575,45,15.0013,102,394,496,seoul
2011-03-04 00:00:00,1,0,1,2,8.2,9.85,55,12.998,0,12,12,seoul
2012-08-28 09:00:00,2,1,1,1,3.33,18.33,8.3333,7.3333,17,9,26,seoul
2012-12-03 10:00:00,4,0,1,1,18.04,21.97,77,8.9981,31,105,136,seoul
2012-09-12 15:00:00,1,1,1,3,8.0,14.0,8.0,7.0,40,5,45,busan
2012-09-29 14:00:00,4,0,0,2,16.0,10.33,7.0,3.6667,100,10,110,incheon
2011-10-21 22:00:00,2,1,1,2,12.67,20.0,3.6667,8.3333,59,2,61,busan
2011-11-05 13:00:00,4,0,0,1,16.4,20.455,37,7.0015,148,207,355,seoul
2012-04-19 13:00:00,2,0,1,1,22.96,26.515,46,0,52,186,238,seoul
2012-10-11 22:00:00,4,0,1,1,16.4,20.455,66,11.0014,10,167,177,seoul
2012-08-05 07:00:00,1,0,1,3,10.67,17.0,7.0,9.6667,30,13,43,incheon
2012-04-03 12:00:00,2,0,1,1,21.32,25,25,0,101,230,331,seoul
2012-01-17 00:00:00,1,0,0,1,8.67,13.0,5.3333,7.6667,150,13,163,incheon
2011-11-02 22:00:00,3,0,0,1,12.33,9.67,6.6667,8.6667,103,16,119,incheon
2012-02-26 18:00:00,1,0,1,1,3.67,14.0,7.3333,6.6667,137,16,153,incheon
2011-09-11 15:00:00,4,0,0,3,16.0,14.67,9.6667,6.6667,145,19,164,incheon
2012-12-21 09:00:00,4,1,1,1,4.33,10.67,9.3333,4.6667,135,8,143,seoul
2012-06-09 08:00:00,2,0,0,1,25.42,30.305,61,7.0015,42,202,244,seoul
2012-04-22 08:00:00,4,0,0,3,12.33,11.33,6.0,4.0,32,8,40,busan
2011-05-10 04:00:00,1,0,1,2,10.67,15.0,6.6667,7.6667,113,4,117,seoul
2012-03-16 02:00:00,3,0,0,2,4.0,9.33,4.6667,9.3333,83,3,86,incheon
2012-01-07 11:00:00,1,0,0,1,13.94,15.91,57,15.0013,74,250,324,seoul
2011-10-20 00:00:00,3,0,0,3,5.33,10.0,9.0,9.3333,129,2,131,seoul
2012-02-06 09:00:00,1,1,1,2,15.33,19.67,6.6667,3.3333,8,15,23,incheon
2011-05-08 05:00:00,1,1,0,3,5.33,17.67,8.3333,4.6667,14,6,20,seoul
2011-04-28 23:00:00,2,1,0,1,6.67,7.33,6.6667,10.0,137,15,152,incheon
2011-11-04 06:00:00,1,1,0,1,14.0,7.67,7.6667,7.3333,138,20,158,incheon
2011-02-16 12:00:00,4,1,0,1,10.33,15.0,8.3333,4.6667,88,20,108,busan
2012-02-07 06:00:00,1,0,1,1,13.12,15.15,45,19.9995,2,98,100,seoul
2011-10-29 18:00:00,4,0,1,3,11.67,15.0,4.0,9.0,45,5,50,busan
2011-12-13 19:00:00,1,1,0,3,4.67,19.0,5.0,6.3333,110,4,114,seoul
2011-01-29 03:00:00,1,1,0,1,10.0,19.0,8.3333,8.6667,115,3,118,busan
2011-04-06 02:00:00,2,0,1,1,9.84,12.12,70,8.9981,0,5,5,seoul
2011-11-08 04:00:00,4,0,1,1,12.3,16.665,87,0,0,4,4,seoul
2012-03-27 09:00:00,3,0,0,1,8.67,7.67,8.6667,4.3333,115,4,119,busan
2011-11-11 08:00:00,2,1,1,3,5.67,12.33,6.0,8.0,92,19,111,busan
2012-01-11 14:00:00,4,0,1,2,9.0,8.33,8.0,9.6667,24,11,35,seoul
2011-11-20 12:00:00,4,0,1,1,4.33,17.67,5.3333,10.0,50,5,55,seoul
2012-06-10 23:00:00,2,0,0,1,29.52,33.335,58,7.0015,30,80,110,seoul
2012-10-27 07:00:00,3,1,1,1,5.0,6.67,9.3333,4.6667,79,5,84,incheon
2012-08-16 11:00:00,4,1,0,3,7.33,17.67,5.3333,8.0,28,5,33,seoul
2012-01-11 15:00:00,3,1,1,2,13.0,13.67,7.0,5.0,66,6,72,incheon
2012-01-17 04:00:00,2,0,1,1,9.67,13.33,8.0,8.0,35,16,51,incheon
2011-07-26 14:00:00,3,0,0,2,16.0,17.67,6.3333,9.6667,134,12,146,busan
2011-01-12 13:00:00,2,1,1,1,11.67,18.0,5.3333,8.0,25,20,45,incheon
2012-01-05 01:00:00,1,1,0,1,3.33,17.0,6.6667,9.6667,16,18,34,incheon
2012-07-15 10:00:00,4,1,0,1,6.0,14.0,5.3333,6.3333,39,18,57,busan
2012-11-05 17:00:00,1,1,1,3,5.33,19.33,3.3333,10.0,68,20,88,seoul
2011-04-16 22:00:00,4,0,1,1,11.0,6.67,8.0,6.0,59,2,61,busan
2011-07-30 13:00:00,1,0,0,1,12.0,12.67,3.3333,6.0,51,4,55,incheon
2011-06-15 17:00:00,2,0,1,1,30.34,32.575,28,7.0015,83,555,638,seoul
2012-07-03 19:00:00,3,0,1,3,13.67,15.0,5.6667,10.0,141,6,147,incheon
2012-04-20 10:00:00,2,0,1,3,16.33,18.67,7.3333,10.0,134,16,150,seoul
2012-02-12 07:00:00,3,0,0,3,13.67,14.0,10.0,7.6667,84,9,93,incheon
2011-07-27 10:00:00,4,1,0,1,12.0,14.33,5.0,9.0,28,11,39,seoul
2011-12-16 00:00:00,1,1,0,3,12.0,12.0,5.3333,9.3333,79,11,90,busan
2011-06-04 07:00:00,1,0,1,2,11.0,19.0,8.6667,4.3333,121,15,136,incheon
2011-12-19 04:00:00,4,1,0,2,3.33,15.33,8.6667,4.3333,149,14,163,incheon
2012-10-24 02:00:00,3,0,1,2,8.0,12.33,10.0,6.0,71,1,72,busan
2011-11-08 15:00:00,2,0,1,3,5.33,11.33,7.0,10.0,147,1,148,busan
2012-03-28 17:00:00,4,1,0,3,13.67,14.67,6.0,7.0,69,1,70,incheon
2012-01-11 22:00:00,3,1,0,3,7.0,7.33,4.0,6.3333,147,15,162,incheon
2012-08-05 21:00:00,3,0,1,1,13.0,17.33,3.3333,7.3333,50,6,56,incheon
2011-12-09 06:00:00,4,0,1,1,9.02,12.88,80,6.0032,1,62,63,seoul
2011-05-30 00:00:00,3,1,1,1,15.33,9.0,9.3333,9.0,69,11,80,incheon
2011-08-09 18:00:00,1,1,1,3,7.67,19.0,4.3333,3.3333,59,20,79,seoul
2012-10-16 14:00:00,4,0,1,1,15.33,7.67,4.3333,9.3333,103,14,117,busan
2012-04-10 22:00:00,3,0,1,3,7.33,19.67,3.6667,9.0,76,13,89,incheon
2011-08-05 19:00:00,1,0,0,3,5.0,15.0,8.6667,5.0,4,19,23,incheon
2011-08-02 01:00:00,3,0,1,1,27.06,31.06,74,7.0015,4,8,12,seoul
2011-03-27 22:00:00,1,0,0,2,5.33,15.0,7.0,8.0,128,5,133,busan
2012-10-28 19:00:00,4,0,0,2,11.67,11.0,4.6667,10.0,50,8,58,busan
2011-02-19 08:00:00,3,1,0,3,14.33,11.33,6.6667,4.3333,47,7,54,incheon
2011-06-06 11:00:00,4,0,1,2,7.67,19.33,3.3333,4.3333,81,14,95,incheon
2012-06-25 15:00:00,1,0,1,1,7.0,14.0,6.0,6.0,1,16,17,incheon
2012-12-05 20:00:00,4,0,1,1,13.94,15.15,46,26.0027,19,274,293,seoul
2012-12-21 23:00:00,4,1,1,3,6.33,13.0,3.3333,4.6667,59,1,60,incheon
2011-07-04 21:00:00,4,1,1,1,9.0,17.0,8.3333,9.3333,8,5,13,busan
2012-06-30 16:00:00,2,0,1,3,14.0,6.67,9.0,7.3333,7,3,10,busan
2012-06-25 01:00:00,2,1,0,3,11.33,11.33,9.0,7.6667,89,8,97,incheon
2012-03-16 05:00:00,1,1,1,3,12.33,8.67,6.3333,3.3333,15,13,28,incheon
2012-12-02 10:00:00,4,0,0,3,10.0,15.0,6.6667,4.6667,5,16,21,busan
2011-11-17 03:00:00,3,1,1,2,3.33,14.33,9.3333,6.3333,99,16,115,incheon
2011-10-04 20:00:00,4,0,1,1,21.32,25,68,15.0013,25,236,261,seoul
2011-06-26 10:00:00,2,0,1,3,13.33,17.67,8.6667,5.0,90,1,91,incheon
2012-02-06 00:00:00,1,0,1,1,9.84,12.12,65,8.9981,7,14,21,seoul
2011-12-13 05:00:00,1,0,0,3,11.33,12.0,7.3333,4.6667,49,7,56,seoul
2012-11-30 06:00:00,2,0,1,2,12.0,9.33,9.3333,9.6667,109,7,116,incheon
2012-04-04 21:00:00,2,0,1,1,24.6,30.305,23,22.0028,43,255,298,seoul
2012-09-20 21:00:00,3,0,0,2,5.67,16.67,4.0,7.3333,116,15,131,busan
2011-12-26 04:00:00,1,1,1,3,12.0,11.33,4.3333,6.0,95,6,101,busan
2012-07-03 10:00:00,1,1,0,1,12.0,15.0,9.3333,6.3333,87,8,95,incheon
2011-08-25 08:00:00,1,1,1,3,12.0,13.33,6.3333,6.3333,84,19,103,busan
2012-02-05 01:00:00,4,0,1,1,16.67,11.0,7.6667,5.6667,32,11,43,incheon
2011-05-06 16:00:00,2,0,1,1,24.6,31.06,40,16.9979,82,262,344,seoul
2011-09-26 14:00:00,4,1,0,3,10.67,16.33,5.0,7.6667,63,5,68,incheon
2011-05-16 17:00:00,4,0,0,1,4.67,17.0,10.0,10.0,144,20,164,seoul
2011-07-24 22:00:00,4,0,0,3,16.0,7.0,8.0,7.0,45,19,64,busan
2012-04-03 12:00:00,1,1,1,1,5.33,8.67,8.0,10.0,77,4,81,busan
2012-08-05 14:00:00,3,0,0,1,36.9,42.425,42,31.0009,161,365,526,seoul
2011-05-09 04:00:00,2,0,1,1,17.22,21.21,82,11.0014,0,4,4,seoul
2011-10-03 12:00:00,1,0,1,3,11.0,19.33,4.3333,3.6667,124,1,125,incheon
2012-09-21 20:00:00,4,0,1,1,4.0,12.0,7.0,8.0,51,20,71,seoul
2011-08-25 06:00:00,1,0,0,2,9.67,10.0,5.0,6.0,7,9,16,incheon
2012-11-07 01:00:00,2,0,0,1,5.0,7.0,4.3333,6.0,87,9,96,incheon
2011-08-07 08:00:00,3,0,0,1,29.52,34.85,79,12.998,23,66,89,seoul
2011-10-13 06:00:00,2,0,1,3,16.33,13.0,8.6667,5.6667,95,4,99,busan
2012-06-25 22:00:00,4,1,0,2,4.67,10.67,8.6667,5.6667,51,6,57,busan
2012-04-25 22:00:00,4,0,1,2,7.0,15.67,4.0,6.6667,8,9,17,seoul
2011-10-12 18:00:00,4,1,1,1,14.0,9.0,5.6667,5.6667,113,5,118,incheon
2012-09-17 14:00:00,2,0,0,1,4.0,19.33,3.3333,3.6667,74,15,89,seoul
2011-05-03 04:00:00,2,0,1,1,21.32,25,88,15.0013,3,1,4,seoul
2011-01-30 16:00:00,2,0,0,3,4.67,18.67,5.3333,5.6667,66,8,74,incheon
2012-08-15 01:00:00,1,1,1,1,9.0,11.33,8.0,7.3333,107,13,120,incheon
2011-03-05 16:00:00,4,0,0,3,11.33,18.67,6.6667,8.3333,95,20,115,incheon
2011-05-25 04:00:00,2,0,1,3,13.0,10.33,5.0,5.3333,64,3,67,busan
2011-01-15 06:00:00,4,1,1,1,7.67,12.67,4.6667,9.0,126,17,143,incheon
2011-05-16 06:00:00,1,1,0,2,9.33,11.0,4.0,9.3333,115,3,118,incheon
2012-02-17 07:00:00,2,0,0,2,7.67,19.0,7.6667,8.6667,133,8,141,incheon
2012-02-26 15:00:00,4,1,1,1,7.33,12.0,3.3333,3.3333,51,19,70,incheon
2012-08-15 17:00:00,3,0,1,1,30.34,34.09,55,19.0012,102,749,851,seoul
2012-04-13 12:00:00,3,1,0,2,14.67,15.0,4.0,10.0,86,6,92,incheon
2012-02-26 02:00:00,4,0,0,2,15.33,18.33,7.3333,9.6667,128,7,135,seoul
2011-11-20 04:00:00,1,0,1,1,13.33,11.33,3.3333,7.3333,127,13,140,incheon
2011-02-24 03:00:00,4,0,1,2,5.0,9.0,8.0,9.0,61,2,63,busan
2011-01-21 12:00:00,4,1,0,3,3.33,10.0,4.3333,10.0,72,19,91,incheon
2012-10-17 18:00:00,4,0,1,1,21.32,25,59,11.0014,90,794,884,seoul
2012-10-25 15:00:00,3,0,1,1,8.67,17.33,7.0,4.3333,52,9,61,seoul
2011-04-05 09:00:00,2,1,0,1,5.0,10.0,5.3333,9.0,73,1,74,busan
2011-09-11 02:00:00,3,0,0,2,25.42,29.545,78,12.998,16,60,76,seoul
2011-01-15 13:00:00,2,1,1,2,16.67,6.67,6.6667,6.3333,143,10,153,seoul
2012-12-18 21:00:00,4,0,1,1,14.76,17.425,50,15.0013,9,159,168,seoul
2011-02-16 19:00:00,2,0,0,1,6.0,9.33,5.3333,8.0,12,3,15,incheon
2012-10-17 02:00:00,3,1,0,3,10.67,14.33,9.0,9.6667,70,18,88,busan
2012-01-24 04:00:00,2,0,1,1,16.33,8.67,3.6667,7.6667,43,12,55,busan
2012-01-11 03:00:00,4,0,0,2,4.67,13.67,3.6667,4.3333,5,4,9,busan
2012-12-22 12:00:00,1,1,1,1,7.67,13.33,6.3333,5.0,3,12,15,seoul
2012-01-03 16:00:00,1,0,1,3,11.67,6.67,6.3333,5.6667,38,7,45,seoul
2011-01-02 02:00:00,1,1,1,2,10.33,20.0,5.6667,6.3333,43,17,60,incheon
2012-08-30 23:00:00,4,1,1,3,12.33,13.33,6.3333,3.6667,85,18,103,incheon
2011-07-18 03:00:00,3,0,1,1,27.06,30.305,78,12.998,3,4,7,seoul
2012-09-27 12:00:00,4,0,1,2,5.67,7.33,3.3333,5.0,11,14,25,seoul
2012-02-03 06:00:00,3,1,1,3,8.67,18.67,6.0,5.3333,115,12,127,busan
2012-12-02 09:00:00,4,0,0,2,11.48,13.635,93,11.0014,37,135,172,seoul
2011-02-07 02:00:00,4,0,1,1,11.67,17.0,6.3333,6.6667,1,4,5,incheon
2012-03-15 08:00:00,1,1,1,1,12.0,7.0,8.0,8.3333,124,12,136,seoul
2011-09-04 16:00:00,3,0,0,3,4.0,16.0,7.0,4.3333,124,2,126,busan
2011-07-05 19:00:00,3,0,0,1,9.67,8.0,9.6667,9.0,83,1,84,incheon
2011-05-17 18:00:00,2,0,1,1,24.6,29.545,69,19.9995,54,426,480,seoul
2011-01-25 14:00:00,3,0,1,2,11.33,11.33,9.0,6.0,17,19,36,seoul
2012-07-15 22:00:00,3,1,0,2,3.33,11.33,4.6667,4.3333,40,13,53,incheon
2011-12-20 12:00:00,4,0,0,2,6.33,9.67,8.3333,5.0,121,18,139,incheon
2011-04-13 05:00:00,1,1,1,1,6.0,19.67,5.6667,8.0,60,13,73,incheon
2011-03-20 01:00:00,4,0,0,3,13.0,13.0,8.0,10.0,72,4,76,busan
2012-05-02 07:00:00,1,1,1,3,11.0,15.0,4.3333,5.6667,100,13,113,busan
2011-01-19 07:00:00,1,1,0,2,12.67,9.0,8.6667,6.3333,32,1,33,seoul
2011-12-16 11:00:00,2,0,1,3,11.67,14.33,5.6667,3.6667,97,14,111,seoul
2012-06-17 08:00:00,4,1,1,1,13.67,19.33,5.0,8.6667,36,8,44,busan
2012-05-15 18:00:00,4,0,1,2,3.33,11.0,4.6667,9.0,136,19,155,busan
2012-06-08 09:00:00,1,0,0,1,9.67,14.0,8.6667,8.6667,42,17,59,seoul
2011-01-24 06:00:00,4,0,0,2,13.33,18.67,5.3333,9.6667,9,1,10,incheon
2012-07-15 18:00:00,3,0,0,3,29.52,34.85,79,23.9994,84,228,312,seoul
2012-10-04 06:00:00,4,0,1,3,25.42,27.275,94,6.0032,1,132,133,seoul
2011-09-17 01:00:00,3,1,1,1,4.67,15.67,7.0,10.0,136,18,154,incheon
2011-11-07 04:00:00,4,1,1,3,7.0,17.67,9.3333,9.0,51,6,57,seoul
2012-01-22 22:00:00,4,1,1,1,3.33,10.0,9.0,9.6667,82,11,93,incheon
2012-07-17 13:00:00,3,0,1,1,37.72,40.91,31,12.998,53,168,221,seoul
2012-11-14 03:00:00,3,0,0,1,5.33,14.0,6.0,6.3333,71,6,77,incheon
2012-11-27 07:00:00,2,0,1,1,7.67,9.67,8.6667,3.3333,93,10,103,seoul
2012-03-16 04:00:00,1,0,1,2,16.4,20.455,87,16.9979,0,3,3,seoul
2011-06-26 13:00:00,4,0,0,3,8.0,14.67,10.0,7.0,116,5,121,busan
2011-03-16 05:00:00,4,1,1,2,12.0,16.0,3.6667,5.6667,19,10,29,busan
